customer_id,platform,age,gender,city,tenure_months,order_frequency,avg_order_value,total_spend,discount_usage_rate,delivery_issues_rate,support_interactions,app_usage_frequency,payment_method,subscription_status,days_since_last_order,review_score,referrals,churned
CUST001223,Zomato,36,Male,Bangalore,24,3.928175686501577,383.81071321220804,36184.2218846166,0.05142172528479055,0.1573913961531382,0.10857297008273759,2.8531355732751744,Credit Card,0,31,3.7775639921839104,0,0
CUST001224,Blinkit,37,Male,Chennai,24,2.177418154875494,255.00982099304213,13326.312333643196,0.29032066158348485,0.22106190658219213,0.000660666469587595,1.807395382673388,Wallet,1,13,4.249762895437459,0,0
CUST001225,Zomato,25,Female,Kolkata,14,2.6809834568456314,211.48413428139597,7937.796515512397,0.573570652432081,0.018810934048720012,0.3741246099155088,0.7824080391476158,Cash on Delivery,0,4,3.219971422348001,0,0
CUST001226,Zomato,28,Female,Bangalore,14,5.395776691549498,129.16179209317616,9756.99462101171,0.10954022885816453,0.24504933822374877,0.018865777769367265,1.795419300419288,Wallet,0,64,2.4620798726947357,0,1
CUST001227,Zomato,23,Female,Pune,20,10.218903595493195,140.31392127347337,28677.08869198492,0.7003789471576483,0.18287501411100493,0.015325239658790445,4.5176313092679035,Wallet,0,12,3.0485191945786263,0,0
CUST001228,Swiggy,20,Female,Bangalore,16,3.649984501876725,369.7530143193527,21593.48434860544,0.20855970321752262,0.06907111670173303,0.17351701089894744,3.8783561090298564,UPI,0,17,4.29870288333751,1,0
CUST001229,Blinkit,32,Female,Bangalore,20,12.682387550634546,191.9533170516329,48688.5271695727,0.26082356389823724,0.012210458048239862,1.1382776213330559,0.9916916819678155,UPI,0,4,4.556518603094047,2,0
CUST001230,Zomato,19,Male,Mumbai,29,3.6103478059754686,339.2021326072124,35514.492581978826,0.24242179078362502,0.23187264276269015,0.21409704428864265,1.210032644497097,Debit Card,0,9,3.9855244735732445,0,0
CUST001231,Blinkit,26,Male,Delhi,14,8.26926148563509,535.2998081539307,61971.47721569212,0.36350544370491017,0.2216081880604559,0.0566799545556961,1.3196219404377139,Cash on Delivery,0,2,3.083068968194192,0,0
CUST001232,Swiggy,22,Female,Chennai,24,3.145691826401335,200.39724755523181,15129.311608027625,0.5314870850547596,0.2007940582644314,0.013694142025542321,1.4054439214522434,UPI,1,29,3.4653280240908675,0,0
CUST001233,Swiggy,34,Female,Pune,13,6.459682267694451,292.2110220937805,24538.67465197285,0.5306900093730058,0.06467216100704568,0.019909900045743355,3.179263145108486,Wallet,0,2,4.046575206450511,0,0
CUST001234,Swiggy,44,Female,Delhi,15,11.734059326572527,257.8564072594595,45385.53570779017,0.1784631016128657,0.18201726576556673,0.013287549341748615,2.6245899173318716,UPI,0,5,3.8975804219538612,1,0
CUST001235,Zomato,19,Female,Delhi,20,7.328864845665678,423.6978298090673,62104.482601450254,0.08553017239786784,0.17821083953606334,0.0022035109042709074,2.6843423029712383,Credit Card,0,13,5.0,0,0
CUST001236,Zomato,18,Female,Mumbai,22,4.748697436574734,224.2127535570156,23423.80761739837,0.08170668877709014,0.08320841772499267,0.3861351931398069,1.958286550258304,Wallet,0,14,4.341237413308866,2,0
CUST001237,Blinkit,29,Female,Chennai,28,4.561982182911175,266.90868076267617,34093.71409090235,0.22206141434432833,0.2098973090046387,0.3984409039936363,6.746734755637468,UPI,0,20,3.723693172973156,2,0
CUST001238,Zomato,30,Female,Ahmedabad,31,6.512310847745278,189.480547645455,38252.64300191459,0.10442087051575942,0.0755304911777244,0.2685407986250715,0.20803136424670948,Debit Card,0,11,4.285545793950664,1,0
CUST001239,Blinkit,31,Female,Hyderabad,17,7.71605431044441,247.48036482988627,32462.72290853199,0.4017475716916138,0.1171356602744177,0.013319543981142335,0.8543148989242862,Wallet,0,32,5.0,0,0
CUST001240,Swiggy,26,Male,Hyderabad,19,8.222948219051018,194.6979117150293,30418.826081411,0.43937192500673644,0.026670369375697067,0.41836027351840566,3.4425493585874944,Debit Card,1,14,3.5442295003504585,1,0
CUST001241,Blinkit,28,Female,Hyderabad,21,5.443175479723443,311.6679677867349,35625.73224151182,0.42263089558767775,0.35835035448273556,0.12738982345651495,0.6391585190455834,UPI,1,5,4.3707635203467445,1,0
CUST001242,Zepto,32,Female,Mumbai,18,6.366622423093601,458.5826183123776,52553.202850594025,0.7277180226835644,0.30267465904695506,0.7398835775035528,2.63431684167782,Debit Card,0,15,4.581901251800467,0,0
CUST001243,Zepto,38,Male,Chennai,17,3.0570802860377033,297.6411094155738,15468.517054448608,0.3252674895420934,0.10896672465960573,0.1425926202952014,1.5186615677086188,UPI,1,10,3.920988330751694,0,0
CUST001244,Zepto,18,Female,Hyderabad,15,6.86868602735521,372.8803942305065,38417.975305886735,0.5879450349733832,0.21763344264401593,0.09038188655124803,3.887809911385237,UPI,1,4,4.020571528118723,1,0
CUST001245,Zepto,27,Female,Chennai,22,3.1800650071979017,206.28178349481414,14431.768588913106,0.2506196003867195,0.06763149720157603,0.24365720112408387,0.3319338834364205,UPI,0,3,2.377765143378708,0,0
CUST001246,Zomato,31,Male,Pune,28,5.78024904373696,192.3545534635586,31132.002264053168,0.4130525787145954,0.14501508720086884,0.4326116439109867,3.551237600444115,Wallet,0,7,4.737328866658982,1,0
CUST001247,Swiggy,22,Female,Kolkata,11,4.190479829841187,330.0007193955354,15211.474943060795,0.32002935664019494,0.4164315603040136,1.0011264547534835,1.8659348708060501,UPI,0,52,3.972605426389349,1,0
CUST001248,Swiggy,43,Male,Kolkata,17,11.054661694628336,400.10382218632674,75191.21074895874,0.2703265821005915,0.28369201154900936,0.0836849908153887,0.7515744842073012,Credit Card,1,8,4.073891306260779,0,0
CUST001249,Blinkit,24,Other,Pune,11,5.412259179346179,238.18944772902375,14180.573273842865,0.29150703479884477,0.11408731131814293,0.004092522722756038,1.422446013527756,Wallet,0,13,3.3778396566945315,0,0
CUST001250,Zomato,29,Female,Ahmedabad,22,11.716767712079681,259.5041379301113,66892.09349791321,0.1650616574626794,0.055809408928972994,0.004459234958217795,3.434757061436063,Credit Card,1,9,5.0,3,0
CUST001251,Zepto,34,Male,Hyderabad,15,5.099839458975147,150.6621413003282,11525.290997656542,0.487454473110522,0.11909947741691021,0.10535997467475533,0.3938587211755228,UPI,0,3,2.700851703731084,0,0
CUST001252,Zomato,25,Male,Mumbai,27,12.848149121960777,393.97497866951517,136669.93045921565,0.39344546714168344,0.02282311419667511,0.15558124222051906,1.7187793339276547,UPI,1,22,2.8810612840090033,0,0
CUST001253,Swiggy,18,Female,Bangalore,18,7.053736567278634,244.0548651618823,30986.97708266326,0.22561322608929915,0.07791676155165876,0.49534713199276453,0.39395809232038104,Cash on Delivery,0,6,4.124086925047698,4,0
CUST001254,Swiggy,26,Male,Kolkata,22,1.5531981043484397,305.5813136991284,10441.822977559426,0.11630800991579954,0.25546597069772203,0.016617256417138192,2.3946714833492773,UPI,1,22,4.119832808019246,0,0
CUST001255,Zomato,38,Male,Mumbai,14,4.245784770988013,268.25945806915814,15945.60690440941,0.04465131970080482,0.32592382678363274,0.6852843239689816,0.6604815547734116,Credit Card,0,4,3.002247674818205,2,0
CUST001256,Zomato,27,Female,Mumbai,19,3.3759403014112435,434.668406892349,27880.877258983932,0.0631604592115362,0.04629436341025538,0.0961168794984171,1.5093397246280873,Debit Card,1,0,4.671796622548995,2,0
CUST001257,Swiggy,23,Male,Mumbai,19,2.2932091873741562,173.1200344620759,7543.008617392297,0.21573938533684256,0.136984406501696,0.5262006367061867,1.0930778893606927,UPI,0,7,3.4860173682930844,0,0
CUST001258,Zomato,37,Male,Chennai,21,3.2572322744093256,331.53977364743906,22677.943070470817,0.04479936713861999,0.09437165071164275,0.07799206073427402,1.295466011735695,Wallet,0,44,4.144135563905031,3,0
CUST001259,Swiggy,27,Female,Bangalore,15,3.7259703696686293,267.81087457780313,14967.830750279041,0.13029393625230717,0.19778553589949927,0.5703290421913024,1.3623107898406814,Debit Card,0,5,4.157492395234642,2,0
CUST001260,Zomato,25,Female,Delhi,8,1.6558751679371841,330.4888025221111,4377.985611021277,0.3570125488302932,0.12273597503516027,1.1269680656700434,1.8513414648724966,Credit Card,0,14,4.407068816255926,0,0
CUST001261,Swiggy,31,Female,Mumbai,26,4.699696645344885,218.6338984127317,26715.33797215373,0.2734830561489957,0.4131157957743089,1.022294991182622,2.3833882714610537,Cash on Delivery,0,12,4.309265123138185,0,0
CUST001262,Zepto,36,Female,Chennai,21,6.866291592702706,255.5317496641235,36845.66559213506,0.06393585283251685,0.017839783583160927,0.5916887200438427,2.424119794139103,UPI,1,5,3.6046306927372136,0,0
CUST001263,Swiggy,49,Male,Delhi,28,16.600880803105994,141.31794510177218,65688.06613528311,0.1640839724722225,0.37528071283473763,0.1732574237167088,4.544519032042553,Cash on Delivery,0,1,3.874096518455719,2,1
CUST001264,Zomato,36,Male,Delhi,11,10.457746445338305,197.81516503664255,22755.709228955548,0.4295301736029806,0.11480352111348113,0.00020967621814977586,0.47086806834057493,UPI,0,8,3.9487649530884616,0,0
CUST001265,Swiggy,39,Male,Chennai,19,4.593161430029058,167.77742660069077,14641.947289144658,0.07020688862586123,0.018472357762095177,0.5781754257311321,2.999776935461148,UPI,0,5,4.543252813531075,0,0
CUST001266,Swiggy,25,Female,Hyderabad,17,5.327857113895591,334.15103697301873,30265.252650688868,0.6696129098943304,0.10263276826351259,0.3755977988559634,3.4541240343021893,UPI,0,11,3.0258783225341737,1,0
CUST001267,Zomato,21,Female,Delhi,32,7.241949034804071,356.4164450130682,82596.791358422,0.1394509265655155,0.012411579401311264,0.00035942823667005634,1.37894252097104,UPI,0,1,4.308478370585257,0,0
CUST001268,Zomato,30,Female,Hyderabad,23,4.804299630792648,236.30453110227552,26111.388745173717,0.18381741672816768,0.040292360820664015,0.10358858795681905,0.08578426978792336,UPI,0,23,4.102882876293786,1,0
CUST001269,Zomato,30,Female,Delhi,18,5.47840684709559,388.47734475081415,38308.26501763874,0.2000172477188881,0.1795836328212372,0.12566612909456984,1.4403955485665043,Credit Card,1,7,5.0,0,0
CUST001270,Swiggy,21,Female,Kolkata,22,3.255934525261621,331.5784459023854,23751.149616615727,0.2184182235417389,0.2575317522459959,0.006971117500659485,3.881422094118153,Wallet,0,17,3.549738110583546,1,0
CUST001271,Zomato,28,Male,Delhi,16,5.203311048463304,232.97308498065703,19395.702833190928,0.4140546737251994,0.01789158420208273,0.15901735377041276,0.5839947751394631,UPI,1,4,5.0,1,0
CUST001272,Blinkit,33,Male,Mumbai,21,5.629018648109456,178.91319039702088,21149.219387889352,0.21472281582748887,0.3066109991027678,0.11253811022346431,2.950979361774268,UPI,0,2,3.910620159327272,2,0
CUST001273,Zepto,32,Male,Kolkata,37,2.34096929546052,160.36165723574027,13889.863483047193,0.5435908822660039,0.198017199214753,0.8203626738249438,1.1513287224399469,UPI,1,15,1.359104095625101,0,0
CUST001274,Swiggy,34,Male,Chennai,15,7.133267285489066,205.22138900016625,21958.485306562674,0.5380393205335777,0.3082114443624291,0.08353646071461332,3.592515253402075,Credit Card,0,31,4.196028914643238,1,0
CUST001275,Zomato,32,Female,Mumbai,19,7.334888868360213,502.55374576837914,70037.34163619505,0.35394259123150185,0.017881428632829,0.013927762971427183,2.7983662544462065,UPI,0,7,3.6786751427168625,0,0
CUST001276,Swiggy,25,Male,Mumbai,14,7.506023425911558,380.0631658593916,39938.68236773384,0.42136531799608307,0.00616989661136466,0.000699958477335675,2.7848484350105975,UPI,0,13,3.919602098431811,0,0
CUST001277,Swiggy,25,Female,Kolkata,14,3.2984461994503613,385.1763240133033,17786.767348839177,0.2357736861773473,0.08834546837267195,0.15026613916188977,2.4388846795594117,UPI,1,13,4.316367176892198,0,0
CUST001278,Blinkit,20,Female,Kolkata,25,11.726563602135627,221.47158423307806,64927.515464373195,0.2397795159533136,0.11791036972249597,0.003054954428138721,0.23405290869466394,Credit Card,0,17,4.8277574844700775,0,0
CUST001279,Swiggy,44,Male,Delhi,13,4.265600929288638,374.84287493747047,20786.09150371648,0.3593866603024408,0.3200968920233527,0.04008962603436673,3.676959876383693,Cash on Delivery,0,10,5.0,2,0
CUST001280,Zomato,30,Male,Chennai,21,2.4882393951174064,298.9153885143233,15619.233955671452,0.35136458532838527,0.07911659810774643,0.035776630977807956,1.5536574599917439,Cash on Delivery,0,28,3.09548867747644,0,0
CUST001281,Zomato,28,Male,Mumbai,24,11.280836413240197,400.60656422254556,108460.25080955373,0.2985262731199054,0.21495380389908483,0.005179731010116858,1.98222240628169,Debit Card,0,36,4.959585240814795,0,0
CUST001282,Zepto,22,Male,Bangalore,16,2.8235208331203605,381.32405250755613,17226.82250279947,0.44497204055258294,0.2237753611822397,0.24043161970339913,1.2432309987412133,UPI,0,18,4.290882586217402,1,0
CUST001283,Zomato,53,Female,Mumbai,28,6.267607240466576,372.8140062251461,65426.24941339416,0.5264241609830913,0.04418282822182121,0.1580915281580763,0.6085722371021391,Wallet,0,7,2.8690840994111593,1,0
CUST001284,Swiggy,21,Male,Delhi,27,3.629042303710405,256.06063557773905,25089.88172831789,0.14535210212590638,0.22210119773233677,0.0044507480122253345,0.4563136502863793,UPI,0,0,4.673933156237133,0,0
CUST001285,Swiggy,26,Female,Mumbai,16,1.848254567849267,301.0264261699015,8901.97547538977,0.3084833668489441,0.12866256943858034,0.030801055091277632,2.6615353699376914,Credit Card,1,20,5.0,2,0
CUST001286,Zomato,33,Female,Bangalore,12,2.76697886540465,254.12491864547528,8437.899348776475,0.15552341544172982,0.10319174619148858,0.03455641805688773,2.4323551710422278,Wallet,0,11,3.464425706164287,1,0
CUST001287,Swiggy,34,Female,Bangalore,22,10.560548174011204,257.4441850784474,59812.53781008,0.13577020102136791,0.11203313933831681,0.26678891035129637,1.5874414567917783,Credit Card,0,4,3.6494951212524294,1,0
CUST001288,Zomato,37,Female,Bangalore,18,5.356274376688192,275.445456346091,26556.50592003156,0.3279437857400823,0.08761153813062113,0.15626551373574266,0.3570724105092573,UPI,1,29,5.0,0,0
CUST001289,Swiggy,44,Male,Mumbai,20,3.849595825071729,243.66538093163985,18760.264662979065,0.4682520830553946,0.17109170781985458,0.00503884050284492,1.751639134905548,Debit Card,1,3,4.011465678580814,1,0
CUST001290,Swiggy,34,Male,Delhi,22,4.446798561716951,383.4381242518665,37511.586187474204,0.10476939448494334,0.47902552595321224,0.01437649959846895,1.504645362171378,Wallet,1,21,3.9042031435591937,0,0
CUST001291,Zomato,21,Male,Kolkata,11,2.5358075409239267,351.3074099698945,9799.327773225232,0.4345530476914138,0.07137747121583583,0.22843418076937888,3.782163492151962,Debit Card,1,5,2.5287141980672034,0,0
CUST001292,Swiggy,27,Male,Delhi,16,3.0922420151880385,484.5143691951797,23971.77103020262,0.1151152608798832,0.2802903709818211,0.24476358252670283,0.20684709652971583,UPI,0,13,3.5246539080334474,0,0
CUST001293,Zomato,32,Female,Chennai,31,8.249287987534462,192.87421963992236,49323.32447860154,0.46856884824209055,0.14894621446212472,0.4226838102680523,1.7259148092092191,UPI,0,20,3.4217899089970456,1,0
CUST001294,Zomato,46,Female,Delhi,20,5.961851560722984,716.183828910347,85395.6335630743,0.3766617671547179,0.19260712871067673,0.02275830392739857,1.9438685293219535,UPI,1,18,5.0,2,0
CUST001295,Zepto,18,Male,Bangalore,22,5.185912090512729,351.13035110434214,40060.48492903572,0.1462267666306035,0.2994730346165398,5.2116568853139093e-05,2.2078257440317235,UPI,0,3,2.973408241734239,0,1
CUST001296,Swiggy,39,Male,Hyderabad,19,4.679056323482579,107.09629560210287,9521.082384013,0.3257569543384187,0.16615822722953102,0.005653801168507288,1.7501047201251223,Cash on Delivery,0,24,4.1472321516826325,2,0
CUST001297,Swiggy,31,Male,Ahmedabad,22,1.6708022576060118,222.88173389294772,8192.608691684547,0.22426057632344748,0.027198759742317474,1.717787318076399e-05,2.355398285213059,UPI,1,7,3.9211380767832624,0,0
CUST001298,Swiggy,36,Female,Mumbai,27,4.915088811940889,324.8478055280397,43109.706992429274,0.09130866738193244,0.018271838925029503,0.40892799192498847,2.108603177682216,Cash on Delivery,1,3,3.089466581821163,0,0
CUST001299,Zomato,29,Female,Mumbai,9,8.253917494610409,339.31957804521255,25206.442213420818,0.7050275700416735,0.11422292044852246,0.4313570345740517,1.7728666843774776,Credit Card,0,1,5.0,0,0
CUST001300,Zepto,23,Female,Hyderabad,24,3.576902823162161,107.48597831089391,9227.205582493998,0.5132299718604421,0.08228623977498288,0.02601366629845707,2.288977329537843,Debit Card,1,8,5.0,0,0
CUST001301,Swiggy,36,Female,Ahmedabad,18,4.961016415268042,268.4581704997982,23972.85703192186,0.19200474056915962,0.10147953998863872,0.05241689904926045,0.5786744632852864,Cash on Delivery,1,11,4.087292263938617,2,0
CUST001302,Blinkit,35,Male,Ahmedabad,25,0.9825277159836596,348.82267320397193,8568.198609660327,0.2289247053009448,0.09064264497080708,0.26218641063207543,0.5133045201883456,Cash on Delivery,0,2,5.0,2,0
CUST001303,Swiggy,37,Male,Bangalore,17,10.040297112066156,273.25664638936956,46640.82459913319,0.18019833594444915,0.026385079874404364,0.00023335662662042083,2.6162417751707454,Cash on Delivery,0,22,2.930907726021431,2,0
CUST001304,Zomato,29,Male,Bangalore,16,11.810585111096326,311.36788891742543,58838.991246746235,0.20442674557805748,0.060925577180062224,0.3555097595265567,0.6262775321510373,Credit Card,0,17,4.5586097612286895,0,0
CUST001305,Zepto,25,Male,Hyderabad,12,11.770459284146884,159.38957263727988,22513.061700536105,0.3234539795983727,0.07334732140762165,0.025400575072724228,3.60486999092807,Debit Card,0,10,2.187169540802695,1,0
CUST001306,Blinkit,18,Female,Hyderabad,18,1.7897988668693368,221.0232426233219,7120.568685582144,0.8226143483976457,0.21004061506296495,0.0031034906633511136,2.4206941129395183,UPI,0,29,2.8305028694694094,0,1
CUST001307,Zepto,36,Female,Hyderabad,12,8.64353449277945,430.66665194577894,44669.78473179819,0.25591589407763254,0.06545259313107249,0.11433697704502123,0.9925635107322532,Debit Card,0,12,2.9045357582199776,1,1
CUST001308,Zepto,33,Female,Pune,18,0.7130582979190938,237.19997090207627,3044.4733353220754,0.1607645894901175,0.1607266427290634,0.012581524581314773,1.6427464690002838,Credit Card,0,26,4.527337343677985,1,0
CUST001309,Swiggy,22,Female,Chennai,20,8.91964515393018,325.4858534643864,58064.36631052886,0.34283736982606444,0.11125528401296524,0.05958887816862985,0.46987939151542674,UPI,0,18,3.6628489113506912,1,0
CUST001310,Zepto,25,Male,Bangalore,15,5.139008440749576,191.61632119515136,14770.76838010897,0.11256440910703847,0.3210135343307788,0.15770028763355473,2.9965179801699384,Wallet,0,14,4.2973476481087,2,0
CUST001311,Swiggy,26,Male,Bangalore,11,4.1724828386974755,202.27271946731062,9283.773957854246,0.4140093510694052,0.2520867417594152,0.6743466750777743,2.342090497334462,UPI,0,24,3.8311963592012592,0,0
CUST001312,Blinkit,18,Female,Hyderabad,10,8.608880307374944,225.65190551702224,19426.10245727124,0.13943765304080213,0.08708939896212994,0.055839171352746714,0.5559282319379135,Credit Card,0,13,3.5230931303847095,0,0
CUST001313,Zomato,23,Female,Bangalore,13,5.5364720544485495,272.08671625547186,19583.206512156194,0.19696986477643236,0.1265718816995896,0.09738069265779055,2.1226928570884414,UPI,0,16,3.494164040800978,0,1
CUST001314,Zepto,20,Male,Bangalore,10,3.0813291015004207,279.47392566214654,8611.511402533375,0.17774434491125085,0.01068809579941201,0.08563788327583284,2.695057519888788,Credit Card,0,23,4.493591488807079,1,0
CUST001315,Zomato,26,Female,Mumbai,20,7.619945977902631,503.24109292201973,76693.39883852938,0.45093383285668737,0.2570299831807523,0.06519421783756554,2.489609360874512,Credit Card,0,7,4.734279810747129,0,0
CUST001316,Zomato,24,Female,Mumbai,38,9.856834520559831,335.4948342066498,125662.8484045489,0.21402707301499715,0.2739885021697427,0.019447353279738115,0.6995595903266122,Debit Card,0,16,2.939046508819608,0,1
CUST001317,Zomato,18,Male,Bangalore,12,8.252631130012857,296.80582879956506,29393.148267846685,0.020357762649209767,0.12376475139921901,0.9776924719278318,3.0692911569684918,UPI,0,18,5.0,0,0
CUST001318,Zepto,46,Female,Kolkata,41,8.54347788634363,372.0799809510607,130333.1406574684,0.18113780281888772,0.22706049442061474,0.005417431277735965,2.574065859160273,UPI,1,11,2.9244678749503024,1,0
CUST001319,Swiggy,40,Male,Delhi,19,2.5151466744842788,208.22256597360467,9950.495592860809,0.2229626066610297,0.19702263200138107,0.0064458438394118965,2.2537341000782343,UPI,0,21,3.277272169536492,0,0
CUST001320,Swiggy,23,Female,Bangalore,21,3.7897532864012424,151.9928761240813,12096.325537817094,0.44541639380546016,0.009864282313262225,0.6956029589598296,3.734668154444032,UPI,1,6,4.651334931535165,3,1
CUST001321,Swiggy,32,Female,Delhi,11,6.022840380425402,298.0692938265335,19747.46156925663,0.11060614531610591,0.1879546909708004,0.05670859430148477,0.2608125919259793,Credit Card,0,13,2.6885002981950143,2,0
CUST001322,Swiggy,33,Other,Mumbai,20,11.12284194230292,275.4036587191394,61265.42732529846,0.35287815697054803,0.037345733118087594,0.14673376677826358,1.5175379202993224,Debit Card,0,15,3.7110760766607833,0,0
CUST001323,Blinkit,39,Male,Ahmedabad,16,3.149564580803658,170.91711706157673,8613.031970403434,0.26408545752555745,0.10683068963140598,0.16839763188555706,1.5453450763965828,Debit Card,0,15,4.063185153082372,1,0
CUST001324,Swiggy,23,Male,Pune,30,10.803559683262906,366.283798852176,118715.06645735246,0.24238667734654387,0.15644853559384836,0.5039500335952574,0.8855683789557173,Wallet,1,60,5.0,1,0
CUST001325,Blinkit,38,Male,Mumbai,10,1.4776118503803524,249.701225953113,3689.614905228218,0.2678305041442257,0.4361702678710181,0.027458723658342756,5.140267124285266,UPI,0,7,4.062232273933526,3,0
CUST001326,Swiggy,25,Male,Chennai,16,10.054984391755967,252.7096558576193,40655.86632471014,0.25142512263655076,0.11165414807343513,0.9107946100153226,1.4108890754295929,Credit Card,1,20,3.892789119316227,3,0
CUST001327,Swiggy,19,Female,Delhi,14,9.554065429409718,279.71466587275836,37413.771070393355,0.09527768911726975,0.0693119498659108,0.49400457212621635,0.5575542721194534,Debit Card,0,17,3.455324014813826,0,0
CUST001328,Zepto,35,Female,Ahmedabad,21,14.383076884159578,365.13397198610323,110286.74983398854,0.3328742496778519,0.0870023389797388,0.01393258653901898,2.0666673480352387,Credit Card,0,9,4.722740407078045,2,0
CUST001329,Zomato,40,Male,Delhi,8,8.883732290560069,211.33605210804265,15019.62328217363,0.1593278599353387,0.11387960985638998,0.04113194925813917,1.652246611881865,Debit Card,1,3,4.410524688218346,1,0
CUST001330,Zomato,50,Male,Delhi,30,6.335619295865177,270.1570803993976,51348.3723447907,0.44830638049014937,0.0033369500691163927,0.5016726326296661,0.7544653860655894,Wallet,0,7,4.116617314145957,0,0
CUST001331,Zomato,20,Male,Hyderabad,21,4.204910926476382,292.81734541968916,25856.687959558254,0.20905991956256686,0.261973590143591,0.18973859709605248,2.880260628236691,UPI,0,25,4.700744503817486,2,0
CUST001332,Zepto,35,Male,Kolkata,20,3.8997690957326903,317.7094894589286,24779.872968258816,0.23892425343941295,0.18929475630559076,0.26795710702820386,0.24974583109755463,UPI,0,33,3.7124277105809282,0,0
CUST001333,Swiggy,26,Male,Mumbai,13,5.038731491368169,196.5318298401771,12873.524560934839,0.24122108967304082,0.01279312711804598,0.00605992094167677,3.929874424341881,Credit Card,0,6,3.988494449055675,1,0
CUST001334,Blinkit,36,Male,Chennai,24,4.027332326572626,264.2146268053074,25537.922584472082,0.26384271113285973,0.19758691332020675,0.15078207070441335,1.7761217365113833,Credit Card,1,1,4.470391278481932,3,0
CUST001335,Blinkit,18,Female,Mumbai,23,7.6185966718724085,451.04724353791664,79035.9816549295,0.061147837495027495,0.09671976877953409,0.6640778144559973,2.7327730184462466,UPI,0,1,3.525684472847283,0,1
CUST001336,Zomato,19,Male,Pune,27,8.762143125834656,387.4719703221847,91667.2912527278,0.5455558092873923,0.31903742737341034,0.7511976105244226,0.38196220280856497,Credit Card,0,2,3.639878565187839,1,0
CUST001337,Swiggy,23,Female,Mumbai,17,3.0029229870059937,463.6612600841137,23669.763953542744,0.2456079061524386,0.3865288244188101,0.014124218801704499,1.494519016893666,Debit Card,0,5,4.750155030635059,0,0
CUST001338,Zomato,30,Female,Pune,11,9.015357626883581,315.60520099310196,31298.231314430162,0.12958476940713698,0.25677260829533677,0.25803776002182266,4.022800575876946,UPI,0,9,4.0029755632954584,2,0
CUST001339,Swiggy,24,Male,Bangalore,15,6.591848590808349,291.9928938979486,28871.594192508663,0.53195451840916,0.2522728744508863,0.026983728449774088,1.1207831412971974,Cash on Delivery,0,1,4.949179842937727,0,0
CUST001340,Swiggy,35,Female,Bangalore,25,4.3901827280865025,201.1804322629578,22080.471473745347,0.6723007078082113,0.1250827000784407,0.003930563363423297,2.5751332688543385,Debit Card,0,9,4.545120534305375,0,0
CUST001341,Swiggy,38,Female,Ahmedabad,16,9.930160313183709,447.03874158573956,71026.66192240478,0.6087920962185093,0.14130293379247927,0.07034697498166045,3.576140523091443,Debit Card,1,47,2.5101276408734474,1,0
CUST001342,Zomato,34,Female,Ahmedabad,34,3.2970017198960866,224.08464378521202,25119.45350271296,0.12487285648575275,0.1708322908744626,0.014842248578591314,2.708755059019818,UPI,0,8,3.5289241686951645,3,0
CUST001343,Blinkit,42,Male,Chennai,24,2.2659808380594306,255.4653863363535,13893.112085415038,0.08768881768524744,0.03421147482776031,0.0372436506141811,0.6856969436510202,Cash on Delivery,0,0,3.7115764763482098,1,0
CUST001344,Zepto,33,Male,Mumbai,32,3.195019374614332,290.3552227979641,29686.097995518598,0.16055813815999434,0.035045758755720635,0.3984003055633697,1.714065567375854,Credit Card,0,17,3.470706025686121,0,0
CUST001345,Zepto,20,Female,Bangalore,16,3.791221234570524,334.9871639903452,20320.167190860084,0.30417456460055686,0.16381464152815503,0.3617207766787247,1.4810254791291202,UPI,0,38,3.5993174740417424,2,0
CUST001346,Zomato,40,Female,Bangalore,21,9.709341774950104,217.12261533436273,44270.47126639935,0.46608602186456155,0.09296100014401272,0.0035602635012503695,1.1039328716539258,UPI,0,6,4.698156972283886,0,0
CUST001347,Swiggy,25,Male,Bangalore,13,16.308752279839744,255.6199528400617,54194.9523524875,0.1724719929527587,0.03401125373142225,0.03113745098051415,2.0930051389874498,UPI,1,23,5.0,2,0
CUST001348,Zomato,37,Male,Hyderabad,25,9.445342073654313,244.5887375921112,57755.60734801905,0.17887631152460529,0.10562269971787448,0.050729073868313185,4.154987773345298,UPI,1,15,5.0,1,0
CUST001349,Blinkit,42,Male,Mumbai,22,5.3827073124419025,249.54599830432502,29551.12753699271,0.05691976563100708,0.2555541594429212,0.13718719077635816,1.6500749640887487,UPI,1,14,4.0903023884748855,1,0
CUST001350,Swiggy,33,Male,Chennai,24,1.3035113757423964,209.9729830622947,6568.8521284864,0.15845350079558335,0.18667120754273228,0.5853690729657898,1.7962399078101443,Debit Card,0,7,4.046416458736492,0,0
CUST001351,Blinkit,18,Female,Chennai,17,3.414245168990288,337.6798636014644,19599.671330432186,0.5079941260637344,0.05788999508369775,0.07307891210148587,2.2608048951106947,UPI,0,6,4.938187476210417,2,0
CUST001352,Zomato,22,Male,Mumbai,20,13.598042214575731,376.4853805438661,102389.281956122,0.28429534147225977,0.08438285218014147,0.04008287830380874,3.1217001014347177,Credit Card,0,13,4.963790721091619,1,0
CUST001353,Zomato,40,Male,Hyderabad,19,8.450684792494714,549.621724839475,88248.91908278763,0.2208810925022161,0.23436093955138654,0.6325085262581333,1.9011500333735991,Cash on Delivery,1,18,4.736399218540615,0,0
